,Country,time zone,Time_out,Time_in,City,web_browser,operating_sys,from_url,to_url,Longtuide,Latituide
895,US,America/New_York,1331924316.0,1331855047.0,Ashburn,Mozilla/4.0,Windows NT 6.1,direct,www.fbi.gov,39.033501, -77.483803
896,US,America/New_York,1331924317.0,1319563556.0,Alexandria,Mozilla/5.0,Linux,direct,www.nysdot.gov,38.790901, -77.094704
897,US,America/Los_Angeles,1331924319.0,1331829147.0,Santa Cruz,Mozilla/5.0,Windows NT 5.1,m.facebook.com,www.army.mil,37.0448, -122.102097
898,US,America/New_York,1331924319.0,1331911734.0,Cleveland,Mozilla/5.0,Windows NT 6.0,www.facebook.com,www.army.mil,41.474899, -81.7388
899,US,America/New_York,1331924321.0,1331567925.0,Wayne,Mozilla/5.0,iPhone,www.indy.gov,www.indy.gov,40.054798, -75.408302
900,US,America/Chicago,1331924321.0,1331840856.0,Cedar Park,Mozilla/5.0,iPad,m.facebook.com,www.whitehouse.gov,30.4998, -97.808197
901,GB,Europe/London,1331924324.0,1331904598.0,Birkenhead,Mozilla/5.0,Windows NT 6.1,twitter.com,www.nasa.gov,53.400002, -3.0333
902,US,America/Los_Angeles,1331924324.0,1319563556.0,Palo Alto,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,37.376202, -122.182602
903,ES,Europe/Madrid,1331924325.0,1331922854.0,Alicante,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,38.349998, -0.4833
904,US,America/Los_Angeles,1331924325.0,1319563556.0,Palo Alto,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,37.376202, -122.182602
905,US,America/Chicago,1331924325.0,1331650638.0,Chicago,Mozilla/5.0,Windows NT 6.1,t.co,www.louise.house.gov,41.8675, -87.6744
906,CZ,Europe/Prague,1331924325.0,1331814239.0,Ceska Lipa,Mozilla/5.0,Windows NT 6.1,www.barackobama.com,www.whitehouse.gov,50.6833, 14.55
907,US,America/New_York,1331924328.0,1320859236.0,Albany,Mozilla/4.0,Macintosh,www.aashtojournal.org,thomas.loc.gov,42.670601, -73.779099
908,US,America/New_York,1331924333.0,1319563556.0,White Plains,Mozilla/5.0,Windows,direct,www.nysdot.gov,41.029099, -73.758003
909,US,America/Los_Angeles,1331924332.0,1319563556.0,Palo Alto,Mozilla/5.0,Windows NT 5.1,direct,www.nysdot.gov,37.376202, -122.182602
910,US,America/Los_Angeles,1331924335.0,1331906990.0,Fremont,Mozilla/5.0,Windows NT 6.1,direct,www.cdc.gov,37.567001, -121.982903
911,US,America/Chicago,1331924336.0,1331923220.0,New Berlin,Mozilla/5.0,Windows NT 6.1,www.facebook.com,robotics.nasa.gov,42.972099, -88.130501
912,US,America/Los_Angeles,1331924337.0,1319563556.0,Palo Alto,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,37.376202, -122.182602
913,US,America/Chicago,1331924337.0,1319563556.0,Dallas,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,32.901299, -96.793602
914,US,America/New_York,1331924337.0,1319563556.0,Hampton,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,37.050499, -76.352303
915,US,America/New_York,1331924338.0,1331735663.0,Annapolis,Mozilla/4.0,Windows NT 6.1,t.co,www.whitehouse.gov,38.986099, -76.513702
916,US,America/New_York,1331924339.0,1331921833.0,Washington,Mozilla/5.0,Windows NT 6.1,t.co,www.nature.nps.gov,38.904202, -77.031998
917,BR,America/Sao_Paulo,1331924341.0,1331908247.0,Santos Dumont,Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,-21.4667, -43.5667
918,US,America/New_York,1331924341.0,1331908546.0,Annapolis,Mozilla/5.0,Windows NT 6.1,t.co,www.whitehouse.gov,38.986099, -76.513702
919,TH,Asia/Bangkok,1331924342.0,1331922854.0,Bangkok,Mozilla/4.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,13.75, 100.516701
920,US,America/Los_Angeles,1331924344.0,1331922854.0,Pullman,Mozilla/5.0,Windows NT 6.1,plus.url.google.com,www.nasa.gov,46.732201, -117.245499
921,US,America/New_York,1331924344.0,1331735663.0,Annapolis,Mozilla/5.0,Windows NT 6.1,t.co,www.whitehouse.gov,38.986099, -76.513702
922,TH,Asia/Bangkok,1331924346.0,1331922854.0,Bangkok,Mozilla/4.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,13.75, 100.516701
923,US,Pacific/Honolulu,1331924350.0,1331922709.0,Mililani,Mozilla/4.0,Windows NT 6.1,direct,www.cnic.navy.mil,21.4701, -157.963699
924,US,America/Los_Angeles,1331924350.0,1331814239.0,San Marcos,Mozilla/4.0,Windows NT 6.1,www.barackobama.com,www.whitehouse.gov,33.137001, -117.1679
925,US,America/New_York,1331924349.0,1331922854.0,Harrisville,Mozilla/5.0,iPhone,www.facebook.com,www.nasa.gov,41.973, -71.642197
926,US,America/New_York,1331924349.0,1331670062.0,Fountain,Mozilla/5.0,Windows NT 6.1,twitter.com,www.senate.gov,35.694199, -77.629402
927,DE,Europe/Berlin,1331924352.0,1331922854.0,Stuttgart,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,48.766701, 9.1833
928,RU,Europe/Moscow,1331924352.0,1306396559.0,Moscow,Mozilla/4.0,Windows NT 6.1,yandex.ru,www.state.gov,55.752201, 37.615601
929,US,America/Chicago,1331924352.0,1319563556.0,Saint Louis,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,38.6385, -90.302597
930,US,America/Los_Angeles,1331924354.0,1319563556.0,Palo Alto,Mozilla/5.0,Windows NT 5.1,direct,www.nysdot.gov,37.376202, -122.182602
931,US,America/New_York,1331924354.0,1319563556.0,Everett,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,42.406399, -71.051201
932,US,America/Los_Angeles,1331924359.0,1304285400.0,Northridge,Mozilla/5.0,Linux,www.linkedin.com,forecast.weather.gov,34.2346, -118.519302
933,DE,Europe/Berlin,1331924358.0,1331908247.0,Holle,Mozilla/5.0,Ubuntu 14.04.6,t.co,www.nasa.gov,52.083302, 10.15
934,DE,Europe/Berlin,1331924361.0,1331922854.0,Heidelberg,Mozilla/5.0,Macintosh,direct,www.nasa.gov,49.416698, 8.7
935,US,America/New_York,1331924363.0,1331916658.0,Thurmont,Mozilla/5.0,Windows NT 6.1,t.co,www.fairfaxcounty.gov,39.5928, -77.423897
936,SE,Europe/Stockholm,1331924365.0,1331908247.0,Norrkg,Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,58.599998, 16.1833
937,BR,America/Sao_Paulo,1331924369.0,1331816802.0,Santos Dumont,Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,-21.4667, -43.5667
938,SE,Europe/Stockholm,1331924370.0,1331670810.0,Norrkg,Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,58.599998, 16.1833
939,US,America/New_York,1331924370.0,1331218539.0,Hagerstown,Mozilla/4.0,Windows NT 6.1,36ohk6dgmcd1n-c.c.yom.mail.yahoo.net,www.grants.gov,39.629101, -77.712799
940,US,America/New_York,1331924375.0,1331922854.0,Arlington,Mozilla/5.0,Windows NT 5.1,www.facebook.com,www.nasa.gov,38.878201, -77.1054
941,US,America/New_York,1331924377.0,1319563556.0,Everett,Mozilla/5.0,iPhone,direct,www.nysdot.gov,42.406399, -71.051201
942,GB,Europe/London,1331924379.0,1331908247.0,London,Mozilla/5.0,Windows NT 6.1,twitter.com,www.nasa.gov,51.500198, -0.1262
943,US,America/New_York,1331924381.0,1327440468.0,Akron,Mozilla/4.0,Windows NT 6.1,www.army.mil,www.army.mil,41.075199, -81.458099
944,US,America/New_York,1331924382.0,1331735663.0,Annapolis,Mozilla/4.0,iPad,t.co,www.whitehouse.gov,38.986099, -76.513702
945,US,America/New_York,1331924382.0,1327434749.0,Kingston,Mozilla/5.0,iPad,direct,www.srh.noaa.gov,42.908401, -71.061096
946,US,America/Chicago,1331924385.0,1319563556.0,Cleveland,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,30.365101, -95.067398
947,US,America/New_York,1331924387.0,1331906985.0,Cadillac,Mozilla/4.0,iPhone,t.co,www.nih.gov,44.256401, -85.534798
948,US,America/Los_Angeles,1331924385.0,1304285400.0,Cathedral City,Mozilla/5.0,Windows NT 6.0,t.co,forecast.weather.gov,33.820499, -116.458603
949,US,America/New_York,1331924386.0,1331922854.0,Cincinnati,Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,39.169899, -84.485901
950,US,America/New_York,1331924388.0,1319563556.0,White Plains,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,41.029099, -73.758003
951,MX,America/Mexico_City,1331924388.0,1331922854.0,Acapulco,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,16.85, -99.916702
952,US,America/New_York,1331924391.0,1301298479.0,Paramus,Mozilla/4.0,Windows NT 6.1,direct,www.fda.gov,40.9445, -74.07
953,US,America/New_York,1331924390.0,1331735663.0,Annapolis,Mozilla/4.0,Windows NT 6.1,t.co,www.whitehouse.gov,38.986099, -76.513702
954,US,America/New_York,1331924392.0,1319563556.0,Richmond,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,37.5242, -77.493202
955,CH,Europe/Zurich,1331924392.0,1331814239.0,Lausanne,Mozilla/5.0,Windows NT 6.0,t.co,www.whitehouse.gov,46.533298, 6.6667
956,BE,Europe/Brussels,1331924393.0,1331922854.0,Antwerp,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,51.216702, 4.4167
957,US,America/New_York,1331924397.0,1331908546.0,Annapolis,Mozilla/4.0,Windows NT 6.1,t.co,www.whitehouse.gov,38.986099, -76.513702
958,US,America/New_York,1331924398.0,1331922854.0,Burtonsville,Mozilla/4.0,iPhone,www.facebook.com,www.nasa.gov,39.106098, -76.927597
959,US,America/New_York,1331924398.0,1331916302.0,Lexington,Mozilla/5.0,Windows NT 5.1,twitter.com,www.fda.gov,38.0047, -84.533401
960,US,America/New_York,1331924400.0,1319563556.0,Everett,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,42.406399, -71.051201
961,US,America/New_York,1331924400.0,1319563556.0,White Plains,Mozilla/5.0,Linux,direct,www.nysdot.gov,41.029099, -73.758003
962,US,America/New_York,1331924401.0,1331814239.0,Woodstock,Mozilla/5.0,Windows NT 6.1,t.co,www.whitehouse.gov,34.118999, -84.447701
963,US,America/New_York,1331924402.0,1331814239.0,Washington,Mozilla/4.0,Linux,www.barackobama.com,www.whitehouse.gov,38.909698, -77.023102
964,US,America/Los_Angeles,1331924402.0,1331829147.0,Santa Cruz,Mozilla/5.0,iPad,m.facebook.com,www.army.mil,37.0448, -122.102097
965,US,America/Chicago,1331924405.0,1327431034.0,Johnson City,Mozilla/5.0,Macintosh,direct,www.gsa.gov,36.3363, -82.384598
966,US,America/Los_Angeles,1331924405.0,1331840856.0,Portland,Mozilla/5.0,Windows NT 6.1,t.co,www.whitehouse.gov,45.518398, -122.655403
967,DE,Europe/Berlin,1331924406.0,1331922854.0,Blaichach,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,47.533298, 10.2667
968,US,America/New_York,1331924410.0,1319747051.0,Washington,Mozilla/4.0,Macintosh,direct,www2.ed.gov,38.909698, -77.023102
969,US,America/New_York,1331924412.0,1319563556.0,White Plains,Mozilla/5.0,Windows NT 6.0,direct,www.nysdot.gov,41.029099, -73.758003
970,US,America/New_York,1331924413.0,1319563556.0,Englishtown,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,40.278702, -74.368301
971,US,America/New_York,1331924415.0,1319563556.0,Alexandria,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,38.790901, -77.094704
972,US,America/Los_Angeles,1331924417.0,1331909655.0,North Las Vegas,Mozilla/4.0,Windows NT 6.1,www.facebook.com,www.af.mil,36.253601, -115.145897
973,GB,Europe/London,1331924418.0,1331904266.0,London,Mozilla/5.0,iPhone,t.co,www.nasa.gov,51.500198, -0.1262
974,MX,America/Mexico_City,1331924423.0,1331916302.0,Mexico,Mozilla/5.0,iPhone,twitter.com,www.fda.gov,19.4342, -99.138603
975,US,America/New_York,1331924430.0,1331670062.0,Fountain,Mozilla/5.0,Windows NT 6.1,direct,www.senate.gov,35.694199, -77.629402
976,US,America/New_York,1331924432.0,1319563556.0,Webster,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,43.218601, -77.449402
977,US,America/Chicago,1331924431.0,1331909400.0,Normal,Mozilla/5.0,Windows NT 6.1,t.co,memory.loc.gov,40.5103, -88.998001
978,US,America/New_York,1331924432.0,1319563556.0,Stamford,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,41.097801, -73.518799
979,US,America/New_York,1331924433.0,1310571766.0,Brooklyn,Mozilla/5.0,Windows NT 6.1,direct,www2.ed.gov,40.6525, -73.955399
980,FR,Europe/Paris,1331924439.0,1331922854.0,Lille,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,50.633301, 3.0667
981,GB,Europe/London,1331924440.0,1331922854.0,Wantage,Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,51.583302, -1.4
982,US,America/Los_Angeles,1331924447.0,1319563556.0,Gardena,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,33.891102, -118.296997
983,US,America/Los_Angeles,1331924451.0,1305932958.0,Escondido,Mozilla/5.0,Windows NT 6.1,www.ronpauldelegates.com,www.sos.ca.gov,33.134899, -117.041603
984,US,America/New_York,1331924452.0,1319563556.0,Grand Rapids,Mozilla/5.0,iPhone,direct,www.nysdot.gov,42.942501, -85.616096
985,US,America/Los_Angeles,1331924452.0,1331219152.0,Daly City,Mozilla/5.0,Windows NT 6.1,m.facebook.com,www.nasa.gov,37.6786, -122.476402
986,US,America/Los_Angeles,1331924453.0,1319563556.0,Tacoma,Mozilla/5.0,iPad,direct,www.nysdot.gov,47.216599, -122.4515
987,US,America/Chicago,1331924458.0,1319563556.0,Cleveland,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,30.365101, -95.067398
988,US,America/New_York,1331924458.0,1331904729.0,Washington,Mozilla/5.0,iPhone,t.co,harkin.senate.gov,38.906799, -77.042702
989,GB,Europe/London,1331924461.0,1331908210.0,Folkestone,Mozilla/5.0,iPhone,direct,www.nasa.gov,51.083302, 1.1833
990,MX,America/Mexico_City,1331924462.0,1331834915.0,Mexico,Mozilla/5.0,Windows NT 6.1,direct,www.nasa.gov,19.4342, -99.138603
991,US,America/Los_Angeles,1331924465.0,1297583387.0,Vancouver,Mozilla/5.0,Windows NT 6.1,www.skihood.com,forecast.weather.gov,45.644699, -122.629799
992,US,America/New_York,1331924466.0,1328016902.0,Washington,Mozilla/4.0,Windows NT 6.1,direct,www.whitehouse.gov,38.9007, -77.043098
993,BR,America/Sao_Paulo,1331924473.0,1331736743.0,Santos Dumont,Mozilla/5.0,Macintosh,t.co,www.nasa.gov,-21.4667, -43.5667
994,AU,Australia/NSW,1331924473.0,1331814239.0,Surry Hills,Mozilla/5.0,Windows NT 5.1,www.barackobama.com,www.whitehouse.gov,-33.886101, 151.214401
995,US,America/New_York,1331924475.0,1330707731.0,Matawan,Mozilla/5.0,Windows NT 6.0,www.groupon.com,www.nps.gov,40.416901, -74.257896
996,GR,Europe/Athens,1331924480.0,1331922854.0,Athens,Opera/9.80,Windows NT 6.1,www.facebook.com,www.nasa.gov,37.983299, 23.733299
997,US,America/Los_Angeles,1331924482.0,1331834915.0,Seattle,Mozilla/4.0,Windows NT 5.2,t.co,www.nasa.gov,47.537399, -122.391098
998,US,America/New_York,1331924487.0,1331922854.0,New Ipswich,Mozilla/5.0,Macintosh,plus.url.google.com,www.nasa.gov,42.748798, -71.875099
999,US,America/New_York,1331924488.0,1331824318.0,Lyons,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.whitehouse.gov,32.165199, -82.2892
1000,US,America/New_York,1331924491.0,1255769846.0,Marietta,Mozilla/4.0,Windows NT 6.1,direct,toxtown.nlm.nih.gov,33.953201, -84.5177
1001,US,America/New_York,1331924494.0,1331833006.0,Washington,Mozilla/5.0,Windows NT 6.1,t.co,blog.usa.gov,38.909698, -77.023102
1002,US,America/New_York,1331924494.0,1319563556.0,Allentown,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,40.567799, -75.482803
1003,US,America/New_York,1331924494.0,1319563556.0,Hampton,Mozilla/5.0,Linux,direct,www.nysdot.gov,37.050499, -76.352303
1004,US,America/Los_Angeles,1331924496.0,1331911734.0,Atwater,Mozilla/5.0,Windows,m.facebook.com,www.army.mil,37.3255, -120.636703
1005,US,America/New_York,1331924498.0,1319563556.0,Jacksonville,Mozilla/5.0,iPad,direct,www.nysdot.gov,30.143801, -81.5401
1006,US,America/Chicago,1331924502.0,1319563556.0,Cleveland,Mozilla/5.0,Windows NT 6.0,direct,www.nysdot.gov,30.365101, -95.067398
1007,US,America/New_York,1331924503.0,1319563556.0,Rochester,Mozilla/5.0,iPhone,direct,www.nysdot.gov,43.185799, -77.602402
1008,US,America/Chicago,1331924504.0,1330731297.0,Evanston,Mozilla/5.0,Windows,twitter.com,www.kingcounty.gov,42.058601, -87.684502
1009,US,America/New_York,1331924505.0,1319563556.0,White Plains,Mozilla/5.0,iPad,direct,www.nysdot.gov,41.029099, -73.758003
1010,US,America/New_York,1331924505.0,1331555463.0,Gulf Breeze,Mozilla/5.0,Windows NT 6.1,direct,healthfinder.gov,30.3452, -87.072899
1011,DE,Europe/Berlin,1331924506.0,1331922854.0,Ahlen,Opera/9.80,Windows NT 6.1,direct,www.nasa.gov,51.75, 7.9167
1012,NL,Europe/Amsterdam,1331924506.0,1331896465.0,Rhoon,Mozilla/5.0,Macintosh,nix.nasa.gov,ntrs.nasa.gov,51.866699, 4.4333
1013,US,America/Los_Angeles,1331924509.0,1319563556.0,San Francisco,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,37.7645, -122.429398
1014,US,America/New_York,1331924510.0,1319563556.0,Laurel,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,39.096699, -76.877899
1015,US,America/New_York,1331924509.0,1319563556.0,White Plains,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,41.029099, -73.758003
1016,LB,Asia/Beirut,1331924511.0,1331922854.0,Beirut,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,33.871899, 35.509701
1017,US,America/New_York,1331924513.0,1331922854.0,Lansing,Mozilla/5.0,Windows NT 6.1,direct,www.nasa.gov,42.7285, -84.5662
1018,VE,America/Caracas,1331924514.0,1330458577.0,Caracas,Mozilla/5.0,Windows NT 6.1,t.co,www.usa.gov,10.5, -66.916702
1019,US,America/New_York,1331924514.0,1319747051.0,Washington,Mozilla/4.0,Windows NT 6.1,direct,www2.ed.gov,38.909698, -77.023102
1020,SA,Asia/Riyadh,1331924513.0,1331811800.0,Jiddah,Mozilla/5.0,Windows NT 6.1,t.co,earthobservatory.nasa.gov,21.516899, 39.2192
1021,US,America/Denver,1331924516.0,1319563556.0,Littleton,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,39.5457, -105.002197
1022,UY,America/Montevideo,1331924516.0,1331922854.0,Montevideo,Mozilla/5.0,Android,www.facebook.com,www.nasa.gov,-34.858101, -56.170799
1023,US,America/Denver,1331924517.0,1330731297.0,Denver,Mozilla/5.0,Macintosh,t.co,www.kingcounty.gov,39.743698, -104.979301
1024,US,America/New_York,1331924517.0,1331916658.0,Sterling,Mozilla/5.0,Windows NT 6.1,t.co,www.fairfaxcounty.gov,39.013802, -77.398697
1025,US,America/Los_Angeles,1331924521.0,1331833006.0,Pleasanton,Mozilla/4.0,Linux,hootsuite.com,blog.usa.gov,37.662399, -121.896301
1026,US,America/Chicago,1331924523.0,1331908247.0,Columbia,Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,38.938301, -92.299004
1027,US,America/Los_Angeles,1331924523.0,1319563556.0,Palo Alto,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,37.376202, -122.182602
1028,US,America/Los_Angeles,1331924524.0,1319563556.0,Palo Alto,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,37.376202, -122.182602
1029,US,America/Los_Angeles,1331924525.0,1331833006.0,Concord,Mozilla/5.0,Windows NT 6.1,t.co,blog.usa.gov,37.9529, -122.022499
1030,US,America/Los_Angeles,1331924527.0,1319563556.0,Palo Alto,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,37.376202, -122.182602
1031,US,America/New_York,1331924528.0,1319563556.0,White Plains,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,41.029099, -73.758003
1032,US,America/New_York,1331924528.0,1319563556.0,Jacksonville,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,30.2939, -81.655197
1033,US,America/Los_Angeles,1331924528.0,1319563556.0,Palo Alto,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,37.376202, -122.182602
1034,FI,Europe/Helsinki,1331924529.0,1331922854.0,Rautalampi,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,62.633301, 26.8333
1035,US,America/New_York,1331924529.0,1319563556.0,Brooklyn,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,40.583302, -73.924004
1036,US,America/New_York,1331924531.0,1331911474.0,Horsham,Mozilla/4.0,Windows NT 5.1,messages.finance.yahoo.com,www.fda.gov,40.188301, -75.1502
1037,AR,America/Argentina/Mendoza,1331924531.0,1330458577.0,Mendoza,Mozilla/5.0,Windows NT 6.1,t.co,www.usa.gov,-32.883301, -68.816704
1038,US,America/Denver,1331924530.0,1331903389.0,Helena,Mozilla/4.0,Windows NT 6.1,direct,www.wsdot.wa.gov,46.641102, -112.0681
1039,US,America/New_York,1331924535.0,1319563556.0,Cary,Mozilla/5.0,iPhone,direct,www.nysdot.gov,35.789501, -78.874298
1040,US,America/New_York,1331924536.0,1331905432.0,Ruther Glen,Mozilla/5.0,Macintosh,t.co,www.montgomerycountymd.gov,37.955002, -77.437202
1041,US,America/Los_Angeles,1331924537.0,1330731297.0,Seattle,Mozilla/5.0,Windows NT 6.1,t.co,www.kingcounty.gov,47.631901, -122.296799
1042,US,America/New_York,1331924539.0,1331911274.0,Norwalk,Mozilla/4.0,Windows NT 5.1,www.facebook.com,www.ct.gov,41.105701, -73.422897
1043,KR,Asia/Seoul,1331924541.0,1331739157.0,Seoul,Mozilla/5.0,iPod,t.co,apod.nasa.gov,37.566399, 126.999702
1044,BR,America/Sao_Paulo,1331924542.0,1331923068.0,SPaulo,Mozilla/5.0,iPad,twitter.com,apod.nasa.gov,-23.5333, -46.616699
1045,US,America/New_York,1331924546.0,1327006083.0,Kingston,Mozilla/5.0,Windows NT 6.1,direct,www.nwrfc.noaa.gov,42.908401, -71.061096
1046,BR,America/Sao_Paulo,1331924547.0,1331565195.0,Santos Dumont,Mozilla/5.0,Windows NT 5.1,t.co,www.nasa.gov,-21.4667, -43.5667
1047,GB,Europe/London,1331924548.0,1331922854.0,Birmingham,Mozilla/5.0,iPhone,www.facebook.com,www.nasa.gov,52.466702, -1.9167
1048,US,America/New_York,1331924547.0,1331908247.0,Ellicott City,Mozilla/5.0,Windows NT 6.1,direct,www.nasa.gov,39.257, -76.794601
1049,US,America/Los_Angeles,1331924549.0,1330702182.0,Edwards,Mozilla/4.0,iPhone,direct,www.eeoc.gov,34.961601, -117.8759
1050,GR,Europe/Athens,1331924550.0,1331555522.0,Salam,Mozilla/5.0,Windows NT 6.1,twitter.com,healthfinder.gov,37.966702, 23.483299
1051,US,America/Chicago,1331924553.0,1269437699.0,Little Elm,Mozilla/4.0,Windows NT 5.1,hispanicnewsnetwork.blogspot.com,www.ustreas.gov,33.180901, -96.917702
1052,US,America/New_York,1331924554.0,1331921569.0,Snellville,Mozilla/5.0,Windows NT 6.1,t.co,homeland.house.gov,33.8297, -84.020599
1053,US,America/New_York,1331924554.0,1319563556.0,Fairport,Mozilla/5.0,iPhone,direct,www.nysdot.gov,43.100498, -77.426003
1054,MX,America/Mexico_City,1331924554.0,1331908247.0,Mexico,Mozilla/5.0,iPhone,direct,www.nasa.gov,19.4342, -99.138603
1055,DE,Europe/Berlin,1331924554.0,1331825200.0,Baden,Mozilla/5.0,Windows NT 6.1,direct,www.nasa.gov,48.75, 8.25
